s.id,t.id
SPE001033,TOP003127
SPE001033,TOP003128
SPE001033,TOP003129
SPE001034,TOP003132
SPE001034,TOP003130
SPE001034,TOP003131
SPE001035,TOP003135
SPE001035,TOP003133
SPE001035,TOP003134
SPE001036,TOP003137
SPE001036,TOP003136
SPE001036,TOP003138
SPE001037,TOP003140
SPE001037,TOP003108
SPE001037,TOP003139
SPE001038,TOP003143
SPE001038,TOP003142
SPE001038,TOP003141
SPE001039,TOP003146
SPE001039,TOP003145
SPE001039,TOP003144
SPE001040,TOP003147
SPE001040,TOP003128
SPE001040,TOP003148
SPE001041,TOP003150
SPE001041,TOP003151
SPE001041,TOP003149
SPE001042,TOP003152
SPE001042,TOP003153
SPE001042,TOP003154
SPE001043,TOP003157
SPE001043,TOP003156
SPE001043,TOP003155
SPE001044,TOP003159
SPE001044,TOP003160
SPE001044,TOP003158
SPE001045,TOP003162
SPE001045,TOP003161
SPE001045,TOP001822
SPE001046,TOP003167
SPE001046,TOP003168
SPE001046,TOP003166
SPE001047,TOP003169
SPE001047,TOP003170
SPE001047,TOP003171
SPE001048,TOP003173
SPE001048,TOP003172
SPE001048,TOP003174
SPE001049,TOP003176
SPE001049,TOP003175
SPE001049,TOP003177
SPE001050,TOP003178
SPE001050,TOP002056
SPE001050,TOP003179
SPE001051,TOP003180
SPE001051,TOP003182
SPE001051,TOP003181
SPE001052,TOP003184
SPE001052,TOP003185
SPE001052,TOP003183
SPE001053,TOP003191
SPE001053,TOP003190
SPE001053,TOP003189
SPE001054,TOP003193
SPE001054,TOP003192
SPE001054,TOP002056
SPE001055,TOP003194
SPE001055,TOP003195
SPE001055,TOP003196
SPE001056,TOP003199
SPE001056,TOP003198
SPE001056,TOP003197
SPE001057,TOP002203
SPE001057,TOP003201
SPE001057,TOP003200
SPE001058,TOP003204
SPE001058,TOP003202
SPE001058,TOP003203
SPE001059,TOP000076
SPE001059,TOP003206
SPE001059,TOP003205
SPE001060,TOP003209
SPE001060,TOP003208
SPE001060,TOP003207
SPE001061,TOP003210
SPE001061,TOP002994
SPE001061,TOP003211
SPE001062,TOP003214
SPE001062,TOP003213
SPE001062,TOP003212
SPE001063,TOP003217
SPE001063,TOP003216
SPE001063,TOP003215
SPE001064,TOP003218
SPE001064,TOP003219
SPE001064,TOP003220
SPE001065,TOP003222
SPE001065,TOP003223
SPE001065,TOP003221
SPE001066,TOP003229
SPE001066,TOP003228
SPE001066,TOP003227
SPE001067,TOP003232
SPE001067,TOP003231
SPE001067,TOP003230
SPE001068,TOP003235
SPE001068,TOP003233
SPE001068,TOP003234
SPE001069,TOP003238
SPE001069,TOP003237
SPE001069,TOP003236
SPE001070,TOP003239
SPE001070,TOP003241
SPE001070,TOP003240
SPE001071,TOP003242
SPE001071,TOP007430
SPE001071,TOP003243
SPE001071,TOP007431
SPE001071,TOP003244
SPE001071,TOP007432
SPE001072,TOP003246
SPE001072,TOP003245
SPE001072,TOP003247
SPE001073,TOP003250
SPE001073,TOP003248
SPE001073,TOP003249
SPE001074,TOP003253
SPE001074,TOP003252
SPE001074,TOP003251
SPE001075,TOP003256
SPE001075,TOP003255
SPE001075,TOP003254
SPE001076,TOP003257
SPE001076,TOP002103
SPE001076,TOP003258
SPE001077,TOP003264
SPE001077,TOP003262
SPE001077,TOP003263
SPE001078,TOP003267
SPE001078,TOP003266
SPE001078,TOP003265
SPE001079,TOP003269
SPE001079,TOP003270
SPE001079,TOP003268
SPE001080,TOP003272
SPE001080,TOP003273
SPE001080,TOP003271
SPE001080,TOP003337
SPE001080,TOP003339
SPE001080,TOP003338
SPE001081,TOP003274
SPE001081,TOP003275
SPE001081,TOP003276
SPE001082,TOP003279
SPE001082,TOP003277
SPE001082,TOP003278
SPE001083,TOP003281
SPE001083,TOP003280
SPE001083,TOP003213
SPE001084,TOP003282
SPE001084,TOP003283
SPE001084,TOP003284
SPE001085,TOP003285
SPE001085,TOP003287
SPE001085,TOP003286
SPE001086,TOP003289
SPE001086,TOP003290
SPE001086,TOP003288
SPE001087,TOP003292
SPE001087,TOP003291
SPE001087,TOP000153
SPE001088,TOP003295
SPE001088,TOP003293
SPE001088,TOP003294
SPE001089,TOP003298
SPE001089,TOP003297
SPE001089,TOP003296
SPE001090,TOP003300
SPE001090,TOP003301
SPE001090,TOP003299
SPE001091,TOP003303
SPE001091,TOP003304
SPE001091,TOP003302
SPE001092,TOP003307
SPE001092,TOP003305
SPE001092,TOP003306
SPE001093,TOP003313
SPE001093,TOP003311
SPE001093,TOP003312
SPE001094,TOP003271
SPE001094,TOP003315
SPE001094,TOP003314
SPE001095,TOP003318
SPE001095,TOP003316
SPE001095,TOP003317
SPE001096,TOP003320
SPE001096,TOP003321
SPE001096,TOP003319
SPE001097,TOP003324
SPE001097,TOP003323
SPE001097,TOP003322
SPE001098,TOP003326
SPE001098,TOP003325
SPE001098,TOP003327
SPE001099,TOP003329
SPE001099,TOP003330
SPE001099,TOP003328
SPE001100,TOP003332
SPE001100,TOP003331
SPE001100,TOP003333
SPE001101,TOP003336
SPE001101,TOP003334
SPE001101,TOP003335
SPE001102,TOP003341
SPE001102,TOP003340
SPE001102,TOP003342
SPE001103,TOP003344
SPE001103,TOP003343
SPE001103,TOP003345
SPE001104,TOP003347
SPE001104,TOP003346
SPE001104,TOP003348
SPE001105,TOP003350
SPE001105,TOP003351
SPE001105,TOP003349
SPE001106,TOP003353
SPE001106,TOP003352
SPE001106,TOP003354
SPE001107,TOP003357
SPE001107,TOP003356
SPE001107,TOP003355
SPE001108,TOP003359
SPE001108,TOP003358
SPE001108,TOP003360
SPE001109,TOP003362
SPE001109,TOP003363
SPE001109,TOP003361
SPE001110,TOP003364
SPE001110,TOP003365
SPE001110,TOP003366
SPE001111,TOP003367
SPE001111,TOP003368
SPE001111,TOP003369
SPE001112,TOP003371
SPE001112,TOP003370
SPE001112,TOP003372
SPE001113,TOP003378
SPE001113,TOP003377
SPE001113,TOP003376
SPE001114,TOP003379
SPE001114,TOP003381
SPE001114,TOP003380
SPE001115,TOP003383
SPE001115,TOP003384
SPE001115,TOP003382
SPE001116,TOP003386
SPE001116,TOP003385
SPE001116,TOP003387
SPE001117,TOP003388
SPE001117,TOP003390
SPE001117,TOP003389
SPE001118,TOP003392
SPE001118,TOP000496
SPE001118,TOP003391
SPE001119,TOP003393
SPE001119,TOP003395
SPE001119,TOP003394
SPE001120,TOP003397
SPE001120,TOP003396
SPE001120,TOP003398
SPE001121,TOP003400
SPE001121,TOP003399
SPE001121,TOP003401
SPE001122,TOP003402
SPE001122,TOP003404
SPE001122,TOP003403
SPE001123,TOP003406
SPE001123,TOP003407
SPE001123,TOP003405
SPE001124,TOP003410
SPE001124,TOP003408
SPE001124,TOP003409
SPE001125,TOP003411
SPE001125,TOP003413
SPE001125,TOP003412
SPE001126,TOP003416
SPE001126,TOP003414
SPE001126,TOP003415
SPE001127,TOP003417
SPE001127,TOP003419
SPE001127,TOP003418
SPE001128,TOP003420
SPE001128,TOP003421
SPE001128,TOP003422
SPE001129,TOP003424
SPE001129,TOP003423
SPE001129,TOP003425
SPE001130,TOP003426
SPE001130,TOP002149
SPE001130,TOP003427
SPE001131,TOP003430
SPE001131,TOP003428
SPE001131,TOP003429
SPE001132,TOP003432
SPE001132,TOP003433
SPE001132,TOP003431
SPE001133,TOP003435
SPE001133,TOP003434
SPE001133,TOP003436
SPE001134,TOP003438
SPE001134,TOP003437
SPE001134,TOP003439
SPE001135,TOP003440
SPE001135,TOP003441
SPE001135,TOP003442
SPE001136,TOP003444
SPE001136,TOP003443
SPE001136,TOP003445
SPE001137,TOP003451
SPE001137,TOP003449
SPE001137,TOP003450
SPE001138,TOP003452
SPE001138,TOP002914
SPE001138,TOP003453
SPE001139,TOP003455
SPE001139,TOP003454
SPE001139,TOP003456
SPE001140,TOP003459
SPE001140,TOP003457
SPE001140,TOP003458
SPE001141,TOP003462
SPE001141,TOP003460
SPE001141,TOP003461
SPE001142,TOP003465
SPE001142,TOP003464
SPE001142,TOP003463
SPE001143,TOP003467
SPE001143,TOP002412
SPE001143,TOP003466
SPE001144,TOP003469
SPE001144,TOP003470
SPE001144,TOP003468
SPE001145,TOP003474
SPE001145,TOP003476
SPE001145,TOP003475
SPE001146,TOP003477
SPE001146,TOP003479
SPE001146,TOP003478
SPE001147,TOP003480
SPE001147,TOP003481
SPE001147,TOP003482
SPE001148,TOP003485
SPE001148,TOP003483
SPE001148,TOP003484
SPE001149,TOP003486
SPE001149,TOP003487
SPE001149,TOP001286
SPE001150,TOP003488
SPE001150,TOP003490
SPE001150,TOP003489
SPE001151,TOP003493
SPE001151,TOP003491
SPE001151,TOP003492
SPE001152,TOP003494
SPE001152,TOP003496
SPE001152,TOP003495
SPE001153,TOP003498
SPE001153,TOP003497
SPE001153,TOP003499
SPE001154,TOP003500
SPE001154,TOP003502
SPE001154,TOP003501
SPE001155,TOP003508
SPE001155,TOP003506
SPE001155,TOP003507
SPE001156,TOP003509
SPE001156,TOP003511
SPE001156,TOP003510
SPE001157,TOP003513
SPE001157,TOP003514
SPE001157,TOP003512
SPE001158,TOP003516
SPE001158,TOP003515
SPE001158,TOP003517
SPE001159,TOP003519
SPE001159,TOP003518
SPE001159,TOP003520
SPE001160,TOP003524
SPE001160,TOP003525
SPE001160,TOP003526
SPE001161,TOP003528
SPE001161,TOP003529
SPE001161,TOP003527
SPE001162,TOP003532
SPE001162,TOP003530
SPE001162,TOP003531
SPE001163,TOP003534
SPE001163,TOP003533
SPE001163,TOP003535
SPE001164,TOP003536
SPE001164,TOP003538
SPE001164,TOP003537
SPE001165,TOP003540
SPE001165,TOP003541
SPE001165,TOP003539
SPE001166,TOP003542
SPE001166,TOP003544
SPE001166,TOP003543
SPE001167,TOP003546
SPE001167,TOP003547
SPE001167,TOP003545
SPE001168,TOP003553
SPE001168,TOP003552
SPE001168,TOP003551
SPE001170,TOP003554
SPE001170,TOP003556
SPE001170,TOP003555
SPE001171,TOP003558
SPE001171,TOP003559
SPE001171,TOP003557
SPE001172,TOP003561
SPE001172,TOP003562
SPE001172,TOP003560
SPE001173,TOP003563
SPE001173,TOP003564
SPE001173,TOP003565
SPE001174,TOP003568
SPE001174,TOP003567
SPE001174,TOP003566
SPE001175,TOP003571
SPE001175,TOP003569
SPE001175,TOP003570
SPE001176,TOP003572
SPE001176,TOP003573
SPE001176,TOP003462
SPE001177,TOP003575
SPE001177,TOP003576
SPE001177,TOP003574
SPE001178,TOP003577
SPE001178,TOP003579
SPE001178,TOP003578
SPE001179,TOP003582
SPE001179,TOP003581
SPE001179,TOP003580
SPE001180,TOP003584
SPE001180,TOP003583
SPE001180,TOP003585
SPE001181,TOP003586
SPE001181,TOP003587
SPE001181,TOP000076
SPE001182,TOP003588
SPE001182,TOP003589
SPE001182,TOP001228
SPE001183,TOP003592
SPE001183,TOP003591
SPE001183,TOP003590
SPE001184,TOP003594
SPE001184,TOP003593
SPE001184,TOP003595
SPE001185,TOP003596
SPE001185,TOP003597
SPE001185,TOP002371
SPE001186,TOP003599
SPE001186,TOP003600
SPE001186,TOP003598
SPE001187,TOP003603
SPE001187,TOP003601
SPE001187,TOP003602
SPE001188,TOP003606
SPE001188,TOP003604
SPE001188,TOP003605
SPE001189,TOP003607
SPE001189,TOP000115
SPE001189,TOP003608
SPE001190,TOP003610
SPE001190,TOP003611
SPE001190,TOP003609
SPE001191,TOP003613
SPE001191,TOP003614
SPE001191,TOP003612
SPE001192,TOP003615
SPE001192,TOP003617
SPE001192,TOP003616
SPE001193,TOP003620
SPE001193,TOP003618
SPE001193,TOP003619
SPE001194,TOP003110
SPE001194,TOP003622
SPE001194,TOP003621
SPE001195,TOP003624
SPE001195,TOP003625
SPE001195,TOP003623
SPE001196,TOP003612
SPE001196,TOP003627
SPE001196,TOP003626
SPE001197,TOP003630
SPE001197,TOP003628
SPE001197,TOP003629
SPE001198,TOP003632
SPE001198,TOP003631
SPE001198,TOP003633
SPE001199,TOP003634
SPE001199,TOP003635
SPE001199,TOP003636
SPE001200,TOP003637
SPE001200,TOP003639
SPE001200,TOP003638
SPE001201,TOP003645
SPE001201,TOP003643
SPE001201,TOP003644
SPE001202,TOP003646
SPE001202,TOP003647
SPE001202,TOP003648
SPE001203,TOP003649
SPE001203,TOP003651
SPE001203,TOP003650
SPE001204,TOP003653
SPE001204,TOP003654
SPE001204,TOP003652
SPE001205,TOP003655
SPE001205,TOP003656
SPE001205,TOP003657
SPE001206,TOP004058
SPE001206,TOP003659
SPE001206,TOP004060
SPE001206,TOP003660
SPE001206,TOP003658
SPE001206,TOP004059
SPE001207,TOP003661
SPE001207,TOP003662
SPE001207,TOP001718
SPE001208,TOP003665
SPE001208,TOP003664
SPE001208,TOP003663
SPE001209,TOP003668
SPE001209,TOP003667
SPE001209,TOP003666
SPE001210,TOP003669
SPE001210,TOP003670
SPE001210,TOP003671
SPE001211,TOP003672
SPE001211,TOP003673
SPE001211,TOP003674
SPE001212,TOP003677
SPE001212,TOP003675
SPE001212,TOP003676
SPE001213,TOP003681
SPE001213,TOP003680
SPE001213,TOP003682
SPE001214,TOP003683
SPE001214,TOP003684
SPE001214,TOP002371
SPE001215,TOP003687
SPE001215,TOP003686
SPE001215,TOP003685
SPE001216,TOP003688
SPE001216,TOP003690
SPE001216,TOP003689
SPE001217,TOP003693
SPE001217,TOP003692
SPE001217,TOP003691
SPE001218,TOP000548
SPE001218,TOP003694
SPE001218,TOP003695
SPE001219,TOP003697
SPE001219,TOP003696
SPE001219,TOP002371
SPE001220,TOP003699
SPE001220,TOP003700
SPE001220,TOP003698
SPE001221,TOP003703
SPE001221,TOP003702
SPE001221,TOP003701
SPE001222,TOP003706
SPE001222,TOP003705
SPE001222,TOP003704
SPE001223,TOP003708
SPE001223,TOP003709
SPE001223,TOP003707
SPE001224,TOP003712
SPE001224,TOP003711
SPE001224,TOP003710
SPE001225,TOP003715
SPE001225,TOP003713
SPE001225,TOP003714
SPE001226,TOP003717
SPE001226,TOP003716
SPE001226,TOP003718
SPE001227,TOP003720
SPE001227,TOP003719
SPE001227,TOP003721
SPE001228,TOP003722
SPE001228,TOP003723
SPE001228,TOP003724
SPE001229,TOP003726
SPE001229,TOP003727
SPE001229,TOP003725
SPE001230,TOP003732
SPE001230,TOP003731
SPE001230,TOP003733
SPE001231,TOP003735
SPE001231,TOP003734
SPE001231,TOP003736
SPE001232,TOP003737
SPE001232,TOP003738
SPE001232,TOP003739
SPE001233,TOP003740
SPE001233,TOP003741
SPE001233,TOP003742
SPE001234,TOP003743
SPE001234,TOP003744
SPE001234,TOP003745
SPE001235,TOP003748
SPE001235,TOP003747
SPE001235,TOP003746
SPE001236,TOP003751
SPE001236,TOP003750
SPE001236,TOP003749
SPE001237,TOP003753
SPE001237,TOP003754
SPE001237,TOP003752
SPE001238,TOP003756
SPE001238,TOP003755
SPE001238,TOP003757
SPE001239,TOP003758
SPE001239,TOP003759
SPE001239,TOP003760
SPE001240,TOP003763
SPE001240,TOP003762
SPE001240,TOP003761
SPE001241,TOP003765
SPE001241,TOP003764
SPE001241,TOP003766
SPE001242,TOP003767
SPE001242,TOP003768
SPE001242,TOP003769
SPE001243,TOP003772
SPE001243,TOP003771
SPE001243,TOP003770
SPE001244,TOP002158
SPE001244,TOP003774
SPE001244,TOP003773
SPE001245,TOP003777
SPE001245,TOP003776
SPE001245,TOP003775
SPE001246,TOP003780
SPE001246,TOP003779
SPE001246,TOP003778
SPE001247,TOP003783
SPE001247,TOP003782
SPE001247,TOP003781
SPE001248,TOP003786
SPE001248,TOP003784
SPE001248,TOP003785
SPE001249,TOP003787
SPE001249,TOP003789
SPE001249,TOP003788
SPE001250,TOP003790
SPE001250,TOP003791
SPE001250,TOP003792
SPE001251,TOP003793
SPE001251,TOP003795
SPE001251,TOP003794
SPE001252,TOP003798
SPE001252,TOP003797
SPE001252,TOP003796
SPE001253,TOP003799
SPE001253,TOP003801
SPE001253,TOP003800
SPE001254,TOP003803
SPE001254,TOP003802
SPE001254,TOP003804
SPE001255,TOP003807
SPE001255,TOP003806
SPE001255,TOP003805
SPE001256,TOP003809
SPE001256,TOP003810
SPE001256,TOP003808
SPE001257,TOP003812
SPE001257,TOP003811
SPE001257,TOP003813
SPE001258,TOP003814
SPE001258,TOP003816
SPE001258,TOP003815
SPE001259,TOP003819
SPE001259,TOP003817
SPE001259,TOP003818
SPE001260,TOP003820
SPE001260,TOP003822
SPE001260,TOP003821
SPE001261,TOP000153
SPE001261,TOP003823
SPE001261,TOP000288
SPE001262,TOP003826
SPE001262,TOP003824
SPE001262,TOP003825
SPE001263,TOP003829
SPE001263,TOP003828
SPE001263,TOP003827
SPE001264,TOP003831
SPE001264,TOP003830
SPE001264,TOP003832
SPE001265,TOP003833
SPE001265,TOP003835
SPE001265,TOP003834
SPE001266,TOP003838
SPE001266,TOP003836
SPE001266,TOP003837
SPE001267,TOP003839
SPE001267,TOP003840
SPE001267,TOP003841
SPE001268,TOP003842
SPE001268,TOP003843
SPE001268,TOP003844
SPE001269,TOP003847
SPE001269,TOP003845
SPE001269,TOP003846
SPE001270,TOP003849
SPE001270,TOP003850
SPE001270,TOP003848
SPE001271,TOP003851
SPE001271,TOP003853
SPE001271,TOP003852
SPE001272,TOP003856
SPE001272,TOP003855
SPE001272,TOP003854
SPE001273,TOP003859
SPE001273,TOP003858
SPE001273,TOP003857
SPE001274,TOP000076
SPE001274,TOP003860
SPE001274,TOP003861
SPE001275,TOP003862
SPE001275,TOP003864
SPE001275,TOP003863
SPE001276,TOP003867
SPE001276,TOP003866
SPE001276,TOP003865
SPE001277,TOP003868
SPE001277,TOP003866
SPE001277,TOP003869
SPE001278,TOP003870
SPE001278,TOP003871
SPE001278,TOP003872
SPE001279,TOP003873
SPE001279,TOP003874
SPE001279,TOP003875
SPE001280,TOP003877
SPE001280,TOP003876
SPE001280,TOP003292
SPE001281,TOP003880
SPE001281,TOP003878
SPE001281,TOP003879
SPE001282,TOP003301
SPE001282,TOP003881
SPE001282,TOP003882
SPE001283,TOP003884
SPE001283,TOP003885
SPE001283,TOP003883
SPE001284,TOP003888
SPE001284,TOP003886
SPE001284,TOP003887
SPE001285,TOP003889
SPE001285,TOP003891
SPE001285,TOP003890
SPE001286,TOP003892
SPE001286,TOP003893
SPE001286,TOP003894
SPE001287,TOP003897
SPE001287,TOP003896
SPE001287,TOP003895
SPE001288,TOP003900
SPE001288,TOP003899
SPE001288,TOP003898
SPE001289,TOP003901
SPE001289,TOP003902
SPE001289,TOP003903
SPE001290,TOP003946
SPE001290,TOP003729
SPE001290,TOP001493
SPE001290,TOP003904
SPE001290,TOP003906
SPE001290,TOP003905
SPE001291,TOP003907
SPE001291,TOP003909
SPE001291,TOP003908
SPE001292,TOP003912
SPE001292,TOP003910
SPE001292,TOP003911
SPE001293,TOP003914
SPE001293,TOP003915
SPE001293,TOP003913
SPE001294,TOP003918
SPE001294,TOP003916
SPE001294,TOP003917
SPE001295,TOP003920
SPE001295,TOP003921
SPE001295,TOP003919
SPE001296,TOP003922
SPE001296,TOP003918
SPE001296,TOP001811
SPE001297,TOP003924
SPE001297,TOP003923
SPE001297,TOP001077
SPE001298,TOP003925
SPE001298,TOP003927
SPE001298,TOP003926
SPE001299,TOP003928
SPE001299,TOP003930
SPE001299,TOP003929
SPE001300,TOP003931
SPE001300,TOP003933
SPE001300,TOP003932
SPE001301,TOP003934
SPE001301,TOP002056
SPE001301,TOP000453
SPE001302,TOP003935
SPE001302,TOP003936
SPE001302,TOP003937
SPE001303,TOP001417
SPE001303,TOP003939
SPE001303,TOP003938
SPE001304,TOP003940
SPE001304,TOP003942
SPE001304,TOP003941
SPE001305,TOP003945
SPE001305,TOP003943
SPE001305,TOP003944
SPE001306,TOP003949
SPE001306,TOP003948
SPE001306,TOP003947
SPE001307,TOP003952
SPE001307,TOP003950
SPE001307,TOP003951
SPE001308,TOP003953
SPE001308,TOP003954
SPE001308,TOP003955
SPE001309,TOP003956
SPE001309,TOP003958
SPE001309,TOP003957
SPE001310,TOP003960
SPE001310,TOP003961
SPE001310,TOP003959
SPE001311,TOP003962
SPE001311,TOP003963
SPE001311,TOP003346
SPE001312,TOP003965
SPE001312,TOP001783
SPE001312,TOP003964
SPE001313,TOP003967
SPE001313,TOP003968
SPE001313,TOP003966
SPE001314,TOP003971
SPE001314,TOP003970
SPE001314,TOP003969
SPE001315,TOP003972
SPE001315,TOP003973
SPE001315,TOP003974
SPE001316,TOP003975
SPE001316,TOP003976
SPE001316,TOP003977
SPE001317,TOP003978
SPE001317,TOP003980
SPE001317,TOP003979
SPE001318,TOP003981
SPE001318,TOP003982
SPE001318,TOP003983
SPE001319,TOP003986
SPE001319,TOP003984
SPE001319,TOP003985
SPE001320,TOP003989
SPE001320,TOP003987
SPE001320,TOP003988
SPE001321,TOP003991
SPE001321,TOP003992
SPE001321,TOP003990
SPE001322,TOP003994
SPE001322,TOP003995
SPE001322,TOP003993
SPE001323,TOP003998
SPE001323,TOP003996
SPE001323,TOP003997
SPE001324,TOP004001
SPE001324,TOP004000
SPE001324,TOP003999
SPE001325,TOP004003
SPE001325,TOP004004
SPE001325,TOP004002
SPE001326,TOP000635
SPE001326,TOP004005
SPE001326,TOP000775
SPE001327,TOP004007
SPE001327,TOP004006
SPE001327,TOP004008
SPE001328,TOP004010
SPE001328,TOP004009
SPE001328,TOP004011
SPE001329,TOP001125
SPE001329,TOP004012
SPE001329,TOP004013
SPE001330,TOP004014
SPE001330,TOP004016
SPE001330,TOP004015
SPE001331,TOP004019
SPE001331,TOP004017
SPE001331,TOP004018
SPE001332,TOP002371
SPE001332,TOP000326
SPE001332,TOP000076
SPE001333,TOP004021
SPE001333,TOP004022
SPE001333,TOP004020
SPE001334,TOP004023
SPE001334,TOP004024
SPE001334,TOP004025
SPE001335,TOP004027
SPE001335,TOP004026
SPE001335,TOP004028
SPE001336,TOP004033
SPE001336,TOP004034
SPE001336,TOP004032
SPE001337,TOP004035
SPE001337,TOP004037
SPE001337,TOP004036
SPE001338,TOP001493
SPE001338,TOP004039
SPE001338,TOP004038
SPE001339,TOP004040
SPE001339,TOP004041
SPE001339,TOP004042
SPE001340,TOP004043
SPE001340,TOP004044
SPE001340,TOP004045
SPE001341,TOP004048
SPE001341,TOP004046
SPE001341,TOP004047
SPE001342,TOP004051
SPE001342,TOP004049
SPE001342,TOP004050
SPE001343,TOP004052
SPE001343,TOP004053
SPE001343,TOP004054
SPE001344,TOP004055
SPE001344,TOP004057
SPE001344,TOP004056
SPE001345,TOP004062
SPE001345,TOP004061
SPE001345,TOP004063
SPE001346,TOP004066
SPE001346,TOP004065
SPE001346,TOP004064
SPE001347,TOP004069
SPE001347,TOP004067
SPE001347,TOP004068
SPE001348,TOP004070
SPE001348,TOP004072
SPE001348,TOP004071
SPE001349,TOP004073
SPE001349,TOP004075
SPE001349,TOP004074
SPE001350,TOP004077
SPE001350,TOP004078
SPE001350,TOP004076
SPE001351,TOP003876
SPE001351,TOP004079
SPE001351,TOP002056
SPE001352,TOP004082
SPE001352,TOP004080
SPE001352,TOP004081
SPE001353,TOP004085
SPE001353,TOP004084
SPE001353,TOP004083
SPE001354,TOP004088
SPE001354,TOP004090
SPE001354,TOP004089
SPE001355,TOP004092
SPE001355,TOP004091
SPE001355,TOP004093
SPE001356,TOP004094
SPE001356,TOP004096
SPE001356,TOP004095
SPE001357,TOP004099
SPE001357,TOP004098
SPE001357,TOP004097
SPE001358,TOP004101
SPE001358,TOP004102
SPE001358,TOP004100
SPE001359,TOP004105
SPE001359,TOP004103
SPE001359,TOP004104
SPE001360,TOP004107
SPE001360,TOP004108
SPE001360,TOP004106
SPE001361,TOP004111
SPE001361,TOP004109
SPE001361,TOP004110
SPE001362,TOP004113
SPE001362,TOP004112
SPE001362,TOP004114
SPE001363,TOP004115
SPE001363,TOP004116
SPE001363,TOP001041
SPE001364,TOP004119
SPE001364,TOP004117
SPE001364,TOP004118
SPE001365,TOP004122
SPE001365,TOP004121
SPE001365,TOP004120
SPE001366,TOP004124
SPE001366,TOP004125
SPE001366,TOP004123
SPE001367,TOP004127
SPE001367,TOP004126
SPE001367,TOP004128
SPE001368,TOP004130
SPE001368,TOP004131
SPE001368,TOP004129
SPE001369,TOP004134
SPE001369,TOP004132
SPE001369,TOP004133
SPE001370,TOP004135
SPE001370,TOP004137
SPE001370,TOP004136
SPE001372,TOP004140
SPE001372,TOP004138
SPE001372,TOP004139
SPE001373,TOP004143
SPE001373,TOP004142
SPE001373,TOP004141
SPE001374,TOP004144
SPE001374,TOP000772
SPE001374,TOP004145
SPE001375,TOP004147
SPE001375,TOP004148
SPE001375,TOP004146
SPE001376,TOP004150
SPE001376,TOP004149
SPE001376,TOP004151
SPE001377,TOP004152
SPE001377,TOP004154
SPE001377,TOP004157
SPE001377,TOP004155
SPE001377,TOP004153
SPE001377,TOP004156
SPE001378,TOP004158
SPE001378,TOP004159
SPE001378,TOP004160
SPE001379,TOP001493
SPE001379,TOP004161
SPE001379,TOP002496
SPE001380,TOP004162
SPE001380,TOP004163
SPE001380,TOP004164
SPE001381,TOP004168
SPE001381,TOP004170
SPE001381,TOP004169
SPE001382,TOP004172
SPE001382,TOP004171
SPE001382,TOP004173
SPE001383,TOP004174
SPE001383,TOP004176
SPE001383,TOP004175
SPE001384,TOP004179
SPE001384,TOP004177
SPE001384,TOP004178
SPE001385,TOP004181
SPE001385,TOP004180
SPE001385,TOP003027
SPE001386,TOP004183
SPE001386,TOP004184
SPE001386,TOP004182
SPE001387,TOP004185
SPE001387,TOP004186
SPE001387,TOP004187
SPE001388,TOP004189
SPE001388,TOP004190
SPE001388,TOP004188
SPE001389,TOP004193
SPE001389,TOP004191
SPE001389,TOP004192
SPE001390,TOP004194
SPE001390,TOP004195
SPE001390,TOP003876
SPE001391,TOP004198
SPE001391,TOP004197
SPE001391,TOP004196
SPE001392,TOP004199
SPE001392,TOP004201
SPE001392,TOP004200
SPE001393,TOP004204
SPE001393,TOP007936
SPE001393,TOP007938
SPE001393,TOP007937
SPE001393,TOP004203
SPE001393,TOP004202
SPE001394,TOP004205
SPE001394,TOP004207
SPE001394,TOP004206
SPE001395,TOP004209
SPE001395,TOP004210
SPE001395,TOP004208
SPE001396,TOP004211
SPE001396,TOP004213
SPE001396,TOP004212
SPE001397,TOP004214
SPE001397,TOP004215
SPE001397,TOP004216
SPE001398,TOP004219
SPE001398,TOP004217
SPE001398,TOP004218
SPE001399,TOP004209
SPE001399,TOP004220
SPE001399,TOP004221
SPE001400,TOP004224
SPE001400,TOP004223
SPE001400,TOP004222
SPE001401,TOP004226
SPE001401,TOP004225
SPE001401,TOP004227
SPE001402,TOP004229
SPE001402,TOP004228
SPE001402,TOP004230
SPE001403,TOP004231
SPE001403,TOP004233
SPE001403,TOP004232
SPE001405,TOP004237
SPE001405,TOP004238
SPE001405,TOP004239
SPE001406,TOP004240
SPE001406,TOP004241
SPE001406,TOP004242
SPE001407,TOP004245
SPE001407,TOP004243
SPE001407,TOP004244
SPE001408,TOP004248
SPE001408,TOP004246
SPE001408,TOP004247
SPE001410,TOP004251
SPE001410,TOP004249
SPE001410,TOP004250
SPE001411,TOP004252
SPE001411,TOP004253
SPE001411,TOP004254
SPE001412,TOP004256
SPE001412,TOP004257
SPE001412,TOP004255
SPE001413,TOP003547
SPE001413,TOP004258
SPE001413,TOP004259
SPE001414,TOP004262
SPE001414,TOP004260
SPE001414,TOP004261
SPE001415,TOP004263
SPE001415,TOP004264
SPE001415,TOP004265
SPE001416,TOP004266
SPE001416,TOP004268
SPE001416,TOP004267
SPE001417,TOP004270
SPE001417,TOP004269
SPE001417,TOP004253
SPE001418,TOP004271
SPE001418,TOP004272
SPE001418,TOP004273
SPE001419,TOP004276
SPE001419,TOP004275
